,article_feed,title,content,published_date,source_url,categories
109,http://qz.com/feed,Netflix is paying $5 billion to be the home of WWE's Monday Night Raw,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4655637a938ad6a6701a90d1718709f4.jpg"" /><p>Once upon a time, the main proposition of streaming services like Netflix was that you could watch what you wanted, when you wanted. But as the services have increasingly started bailing on creating original content that users could pick up from libraries, they’ve been investing more in live events such as sports.…</p><p><a href=""https://qz.com/netflix-is-paying-5-billion-to-be-the-home-of-wwes-mon-1851188480"">Read more...</a></p>",2024-01-23 18:39:00,https://qz.com/netflix-is-paying-5-billion-to-be-the-home-of-wwes-mon-1851188480,positive
110,http://qz.com/feed,TikTok workers feel tech's troubles as the company cuts 60 jobs,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/05c5e1c2009949c0bb6eb7dd2b7f9749.jpg"" /><p>Tech employees have taken to TikTok to tell the world about their layoffs. Now, TikTok workers themselves are the ones with the problem.<br /></p><p><a href=""https://qz.com/tiktok-workers-feel-techs-troubles-as-the-company-cuts-1851188391"">Read more...</a></p>",2024-01-23 15:01:00,https://qz.com/tiktok-workers-feel-techs-troubles-as-the-company-cuts-1851188391,others
111,http://qz.com/feed,China is importing fewer chips and more chipmaking machines,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2b52512e1fef42681ebb97f7d5231165.jpg"" /><p>In a clear sign of Beijing’s efforts to speed up the development of its homegrown semiconductor industry amid Washington’s intensifying technology restrictions, China’s imports of chipmaking machines <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bloomberg.com/news/articles/2024-01-22/china-buys-near-record-40-billion-of-chip-gear-to-beat-us-curbs"" rel=""noopener noreferrer"" target=""_blank"">hit a near-record</a> last year—while its chip imports saw their <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bloomberg.com/news/articles/2024-01-15/us-china-chip-war-china-sees-biggest-drop-in-imports-on-record-in-2023"" rel=""noopener noreferrer"" target=""_blank"">steepest decline on record</a>. </p><p><a href=""https://qz.com/china-import-fewer-semiconductors-more-chipmaking-machi-1851188247"">Read more...</a></p>",2024-01-23 14:29:00,https://qz.com/china-import-fewer-semiconductors-more-chipmaking-machi-1851188247,terrorism
112,http://qz.com/feed,One way China is growing more dependent on Taiwan,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/df5113f60a04b02d6009312b242d5ec0.jpg"" /><p>Intermediate goods are inputs used to produce a final product. Think textiles to make a coat, metals to make a car, and computer chips to make an iPhone. </p><p><a href=""https://qz.com/china-taiwan-intermediate-goods-1851187726"">Read more...</a></p>",2024-01-23 12:00:00,https://qz.com/china-taiwan-intermediate-goods-1851187726,others
113,http://qz.com/feed,1.8 billion reasons why Wall Street loves the fashion world's favorite hiking sneakers,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/600b3f8558298e0749800591909eda28.jpg"" /><p>Back in 2016, hiking shoe specialist Salomon was set to destroy the molds for its XT-6 sneaker. The model had debuted four years earlier and was getting cycled out. But Jean-Philippe Lalonde, a special projects manager tasked with breaking the company into the fashion world, told the production department to pump the…</p><p><a href=""https://qz.com/1-8-billion-reasons-why-wall-street-loves-the-fashion-w-1851186408"">Read more...</a></p>",2024-01-22 22:21:00,https://qz.com/1-8-billion-reasons-why-wall-street-loves-the-fashion-w-1851186408,riot
114,http://qz.com/feed,"Millions live near US railways shipping the toxic chemical that contaminated East Palestine, Ohio","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c1603ce6c5d0819314bd810ac7ffe889.jpg"" /><p>The toxic, flammable gas that notoriously spilled into the town of East Palestine, Ohio, last year still rides on rail lines through eight major US cities. In fact, as much as <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://toxicfreefuture.org/press-room/new-research-reveals-up-to-36-million-pounds-of-toxic-chemical-vinyl-chloride-are-transported-across-north-american-railways-at-any-moment-putting-millions-at-risk/"" rel=""noopener noreferrer"" target=""_blank"">36 million pounds</a> of the chemical, vinyl chloride,<strong></strong>are carried on trains through the country at any given time, according to a new study by…</p><p><a href=""https://qz.com/millions-live-near-us-railways-shipping-the-toxic-chemi-1851186374"">Read more...</a></p>",2024-01-22 22:04:00,https://qz.com/millions-live-near-us-railways-shipping-the-toxic-chemi-1851186374,terrorism
115,http://qz.com/feed,"It's expensive to replace humans with AI, MIT says","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c2039d50f7f7c17c675f0e466ead800c.jpg"" /><p>Fears of robots taking over people’s jobs have been a recurring theme <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/1681832/the-history-of-the-future-of-work#:~:text=Today%20many%20worry%20that%20strides,supposedly%20denied%20a%20patent%20to"" rel=""noopener noreferrer"" target=""_blank"">for centuries</a>, and with recent advancements in AI, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bbc.com/worklife/article/20230418-ai-anxiety-artificial-intelligence-replace-jobs"" rel=""noopener noreferrer"" target=""_blank"">anxiety has resurfaced</a>. But fear not, humans! A <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bloomberg.com/news/articles/2024-01-22/humans-still-cheaper-than-ai-in-vast-majority-of-jobs-mit-finds?sref=P6Q0mxvj"" rel=""noopener noreferrer"" target=""_blank"">new study </a>from the Massachusetts Institute of Technology (MIT) offers a reassuring perspective: most jobs are currently too expensive to automate…</p><p><a href=""https://qz.com/mit-research-jobs-ai-computer-vision-high-cost-1851184898"">Read more...</a></p>",2024-01-22 21:46:00,https://qz.com/mit-research-jobs-ai-computer-vision-high-cost-1851184898,positive
116,http://feeds.foxnews.com/foxnews/politics,White House demands Speaker Johnson give Biden 'authority and funding' to 'secure the border',The White House is refuting Speaker Mike Johnson&apos;s argument that the power to fix the border crisis lies with President Biden.,,https://www.foxnews.com/politics/white-house-demands-speaker-johnson-give-biden-authority-funding-secure-border,natural_disaster
117,http://feeds.foxnews.com/foxnews/politics,US lawmakers see wave of new bills aiming to define antisemitism,"Lawmakers across the U.S. are proposing laws to define antisemitism, sparking debates about free speech and international politics in state legislation.",,https://www.foxnews.com/politics/us-lawmakers-see-wave-new-bills-aiming-define-antisemitism,natural_disaster
118,http://feeds.foxnews.com/foxnews/politics,White House: Developers of ‘powerful AI systems’ now have to report safety test results to government,"The White House says under a President Biden executive order, companies developing “powerful AI systems&quot; now must report safety test results to the government",,https://www.foxnews.com/politics/white-house-developers-powerful-ai-systems-report-safety-test-results-government,political_unrest
119,http://feeds.foxnews.com/foxnews/politics,Red states pushing to block abortion measures from statewide ballots ahead of 2024 election,"Legislators in Mississippi and Missouri are blocking abortion ballot measures, arguing out-of-state cash cows are running the measures through.",,https://www.foxnews.com/politics/red-states-pushing-block-abortion-measures-statewide-ballots-2024-election,terrorism
120,http://feeds.foxnews.com/foxnews/politics,New Jersey Democrats seeking to cover out-of-pocket abortion costs,New Jersey Gov. Phil Murphy and the state&apos;s Democrat-led Legislature are proposing a measure to cover out-of-pocket costs for a woman wanting an abortion.,,https://www.foxnews.com/politics/new-jersey-democrats-seeking-cover-out-pocket-abortion-costs,political_unrest
121,http://feeds.foxnews.com/foxnews/politics,"NSA purchases Americans' internet browsing data without warrants, senator's documents show","The National Security Agency buys Americans&apos; internet browsing information, including about the websites they visit and the apps they use, without warrants, Sen. Ron Wyden revealed.",,https://www.foxnews.com/politics/nsa-purchases-americans-internet-browsing-data-without-warrants-senator-documents,terrorism
122,http://feeds.foxnews.com/foxnews/politics,House lawmakers to shine light on how AI can make Congress ‘more efficient’,"Artificial Intelligence is being integrated into more and more parts of every day life, including the day-to-day operations of the federal government.",,https://www.foxnews.com/politics/house-lawmakers-shine-light-how-ai-make-congress-more-efficient,political_unrest
123,http://feeds.foxnews.com/foxnews/politics,Trump aide's sentence for defying Congress highlights 'two-tier' justice system: observer,"Former Trump adviser Peter Navarro has been sentenced to prison for flouting a congressional subpoena, and one legal expert is calling foul on the DOJ for its double standards.",,https://www.foxnews.com/politics/trump-aides-sentence-defying-congress-highlights-two-tier-justice-system-observer,terrorism
124,http://feeds.foxnews.com/foxnews/politics,Vulnerable House Dem caught on Zoom call lamenting 'Trump Kool-Aid' voters in her district,"Rep. Susan Wild, D-Pa., said she was &quot;dismayed&quot; to find out she would be representing a county that strongly supports Donald Trump after redistricting efforts in the state.",,https://www.foxnews.com/politics/vulnerable-house-dem-caught-zoom-call-lamenting-trump-kool-aid-voters-district,natural_disaster
125,http://feeds.foxnews.com/foxnews/politics,Republicans probe CCP-tied nonprofit funneling money to US eco groups,FIRST ON FOX: The GOP chairs of three House committees are launching a joint investigation into a eco group with ties to China that has funneled money to U.S. climate initiatives.,,https://www.foxnews.com/politics/republicans-probe-ccp-tied-nonprofit-funneling-money-us-eco-groups,terrorism
126,http://feeds.foxnews.com/foxnews/politics,"Former Green Beret shreds 'criminally incompetent' Biden, stresses need for more veterans in Congress","Former Green Beret Pat Harrigan, a Republican from North Carolina, ripped President Biden as &quot;criminally incompetent,&quot; and stressed the need for more veterans in Congress.",,https://www.foxnews.com/politics/former-green-beret-shreds-criminally-incompetent-biden-stresses-need-more-veterans-congress,others
127,http://feeds.foxnews.com/foxnews/politics,"Republican ex-judge argued Trump engaged in insurrection, should be removed from Illinois primary ballot",A Republican retired judge is arguing that former President Trump should be removed from Illinois’ primary ballot for engaging in an insurrection in the Jan. 6 US Capitol attacks.,,https://www.foxnews.com/politics/republican-ex-judge-argued-trump-engaged-insurrection-should-removed-illinois-primary-ballot,others
128,http://feeds.foxnews.com/foxnews/politics,'Brazen attack': Trump blasts Biden after 3 US service members killed by Iran-backed militia,Donald Trump lashed out at President Biden and his administration in response to three American troops being killed in a drone strike in Jordan on Sunday.,,https://www.foxnews.com/politics/brazen-attack-trump-biden-3-us-services-members-killed-iran-backed-militia,terrorism
129,http://feeds.foxnews.com/foxnews/politics,Iran-backed militia kills 3 US troops just weeks after Biden said Tehran knows 'not to do anything',President Biden expressed confidence weeks before Iran-backed militia groups killed U.S. troops in Jordan that Iran knew &quot;not to do anything.&quot;,,https://www.foxnews.com/politics/iran-backed-militia-kills-3-us-troops-just-weeks-biden-said-tehran-knows-not-do-anything,others
130,http://feeds.foxnews.com/foxnews/politics,"Haley blasts RNC for rushing to Trump as nominee, calls on Americans to 'remember what normal felt like'",Nikki Haley ripped the Republican National Committee for siding with former President Donald Trump to be the party&apos;s presidential nominee.,,https://www.foxnews.com/politics/haley-blasts-rnc-rushing-trump-nominee-calls-americans-remember-what-normal-felt-like,terrorism
131,http://feeds.foxnews.com/foxnews/politics,Illinois suburb scraps migrant housing 'sign-up' sheet after councilman’s viral proposal to residents,"Naperville, an affluent suburb outside Chicago, will not move forward with a sign-up sheet for those residents who wish to house migrants.",,https://www.foxnews.com/politics/illinois-suburb-scraps-migrant-housing-sign-up-sheet-councilmans-viral-proposal-residents,others
132,http://feeds.foxnews.com/foxnews/politics,Lankford cites 'election year' for waning GOP support on border bill: 'Not about letting 5000 people in a day',"Sen. James Lankford, R-Okla., on Sunday explained why he is moving forward on border bill negotiations despite Republican concern of handing President Biden an election year win.",,https://www.foxnews.com/politics/lankford-cites-election-year-waning-gop-support-border-bill-not-about-letting-5000-people-a-day,natural_disaster
133,http://feeds.foxnews.com/foxnews/politics,Trump admin cut funding to UN agency now accused of participating in Hamas attack ‘for reason’: Rep. McCaul,Texas Republican Rep. Michael McCaul highlighted on &quot;Fox News Sunday&quot; that former President Trump cut funding to the United Nations Relief and Works Agency during his administration.,,https://www.foxnews.com/politics/trump-admin-cut-funding-un-agency-now-accused-participating-hamas-attack-reason-rep-mccaul,terrorism
134,http://feeds.foxnews.com/foxnews/politics,"Newsom claims Biden has border plan, blames Republicans for standing in the way",Democrats and Republicans continue pointing fingers to blame who is responsible for the crisis at the U.S.-Mexico border involving illegal immigrants.,,https://www.foxnews.com/politics/newsom-claims-biden-border-plan-blames-republicans-standing-way,natural_disaster
135,http://feeds.foxnews.com/foxnews/politics,AOC says Biden 'can do more' to earn votes than just attack Trump,Rep. Alexandria Ocasio-Cortez called on President Biden to &quot;do more&quot; to earn votes for re-election by offering free education and health care.,,https://www.foxnews.com/politics/aoc-says-biden-can-do-more-earn-votes-just-attack-trump,terrorism
136,http://feeds.foxnews.com/foxnews/politics,"3 American troops killed, 25 injured in attack on Jordan base near Syria border",President Biden blamed &quot;radical Iran-backed militant groups&quot; after three U.S. service members were killed and 25 others were hurt in Jordan near the Syrian border.,,https://www.foxnews.com/politics/3-american-troops-killed-25-injured-attack-jordan-base-near-syria-border,terrorism
137,http://feeds.foxnews.com/foxnews/politics,"E. Jean Carroll's claims against Trump, lifestyle back under the spotlight after eye-popping verdict",Former President Donald Trump faced his second trial involving former Elle columnist E. Jean Carroll and her accusations he defamed her when she accused him of rape.,,https://www.foxnews.com/politics/e-jean-carrolls-claims-against-trump-lifestyle-back-under-spotlight-eye-popping-verdict,others
138,http://feeds.foxnews.com/foxnews/politics,House Republicans unveil articles of impeachment against DHS Sec. Mayorkas,"House Republicans released two articles of impeachment against DHS Sec. Alejandro Mayorkas, but the Biden administration argues they are &quot;baseless.&quot;",,https://www.foxnews.com/politics/house-republicans-unveil-articles-impeachment-dhs-sec-mayorkas,others
139,http://feeds.foxnews.com/foxnews/politics,House GOP to hear additional witness testimony from Hunter Biden business partners amid impeachment inquiry,"House Republicans plan to hear testimony this week from several additional witnesses who did business with Hunter Biden, as part of the ongoing impeachment inquiry against President Biden.",,https://www.foxnews.com/politics/house-gop-hear-additional-witness-testimony-hunter-biden-business-partners-amid-impeachment-inquiry,natural_disaster
140,http://feeds.foxnews.com/foxnews/politics,Trump team made ‘early on’ attempts to recruit RFK Jr. as former president's running mate: report,People close to Trump reportedly made &quot;preliminary overtures&quot; to Robert F. Kennedy about the possibility of him serving as Trump&apos;s running mate in the 2024 presidential election.,,https://www.foxnews.com/politics/trump-team-made-early-attempts-recruit-rfk-jr-former-presidents-running-mate-report,others
141,http://feeds.feedburner.com/NewshourWorld,Xi Jinping celebrates China’s rising power — and his own,President Xi Jinping opened China’s twice-per decade Communist Party Congress on Wednesday hailing the reforms he put in place during his first five-year term and sharing his vision for where he hopes to take the nation. William Brangham reports on the congress as it prepares to announce Xi’s successor and how new leadership may transform China’s role as a global economic partner.,,http://www.pbs.org/newshour/bb/xi-jinping-celebrates-chinas-rising-power/,others
142,http://feeds.feedburner.com/NewshourWorld,"The battle for Mosul is over, but this hidden ISIS danger could lurk for years","Iraq may have ousted Islamic States militants from the city of Mosul over the summer, but the major task of finding and destroying the mines, booby traps and bombs remains. A security firm hired by the U.S. and Iraqi workers are making progress to clear major areas, but it could take years or even decades. Special correspondent Marcia Biggs reports on the safety of Mosul after ISIS.",,http://www.pbs.org/newshour/bb/battle-mosul-hidden-isis-danger-lurk-years/,terrorism
143,http://feeds.feedburner.com/NewshourWorld,"As Rohingya refugees continue to flee from persecution, here’s how you can help","More than 500,000 Rohingya Muslims have fled their homes since August to escape systematic violence at the hands of government soldiers in Myanmar. Here's how you can help.",,http://www.pbs.org/newshour/rundown/rohingya-refugees-continue-flee-persecution-heres-can-help/,political_unrest
144,http://feeds.feedburner.com/NewshourWorld,Tillerson: ‘Heartbreaking’ reports of suffering in Myanmar,"WASHINGTON — Secretary of State Rex Tillerson is condemning reported atrocities committed against Rohingya Muslims in Myanmar, and he says those responsible — perhaps the country's military — will be held accountable.",,http://www.pbs.org/newshour/rundown/tillerson-heartbreaking-reports-suffering-myanmar/,political_unrest
145,http://feeds.feedburner.com/NewshourWorld,Far-right groups gain ground in Sweden and Germany amid migrant influx,"Sunday’s election in Austria brought victory to 31-year-old Sebastian Kurz, who was elected chancellor on an anti-immigrant platform. Earlier, a strengthened far-right party dealt a blow to returning leader Angela Merkel in Germany’s election. As Sweden’s election approaches next year, special correspondent Michael Brabant surveys the changing political landscape in Europe.",,http://www.pbs.org/newshour/bb/far-right-groups-gain-ground-sweden-germany-amid-migrant-influx/,political_unrest
146,http://feeds.feedburner.com/NewshourWorld,U.S.-backed Syrian forces recapture Raqqa from Islamic State group,U.S.-backed Syrian Democratic Forces announced Tuesday that they had captured the city of Raqqa from Islamic State militants.,,http://www.pbs.org/newshour/rundown/u-s-backed-syrian-forces-recapture-raqqa-from-islamic-state-group/,terrorism
147,http://feeds.feedburner.com/NewshourWorld,WATCH: Trump and Greek prime minister hold joint news conference,President Donald Trump says the U.S. stands with Greece as they recover from their economic crisis.,,http://www.pbs.org/newshour/rundown/watch-live-trump-and-greek-prime-minister-hold-joint-press-conference/,natural_disaster
148,http://feeds.feedburner.com/NewshourWorld,"U.S., Japan agree to maximize diplomatic pressure on North Korea","TOKYO — U.S. and Japanese diplomats agreed Tuesday to maximize pressure on North Korea to resolve tensions over its nuclear program, while citing the need to be prepared for the worst if diplomacy fails.",,http://www.pbs.org/newshour/rundown/u-s-japan-agree-maximize-diplomatic-pressure-north-korea/,others
149,http://feeds.feedburner.com/NewshourWorld,News Wrap: Dozens missing after deadly Mogadishu truck bombing,"In our news wrap Monday, more than 300 people are confirmed dead and nearly 400 wounded after Saturday’s massive truck bombing in Somalia’s capital Mogadishu. The government blamed the al-Qaida-linked group al-Shabab. Also, 31-year-old conservative Sebastian Kurz is set to become the Austria’s next leader in another shift to the right in European politics.",,http://www.pbs.org/newshour/bb/news-wrap-dozens-missing-deadly-mogadishu-truck-bombing/,political_unrest
150,http://feeds.feedburner.com/NewshourWorld,Why a power struggle has broken out over Kirkuk,"Two vital American allies have reignited their rivalry in Iraq. After months of simmering tensions, national military forces and militia moved to push Kurdish forces out of the disputed city of Kirkuk. Three weeks ago, the Kurds held a referendum to split from Iraq. Lisa Desjardins reports and Judy Woodruff talks with Emma Sky of Yale University and Feisal Istrabadi of Indiana University.",,http://www.pbs.org/newshour/bb/power-struggle-broken-kirkuk/,terrorism
151,http://feeds.feedburner.com/NewshourWorld,Rex Tillerson says continue diplomacy with North Korea ‘until first bomb drops’,"That statement comes despite President Donald Trump's tweets a couple of weeks ago that his chief envoy was ""wasting his time"" trying to negotiate with ""Little Rocket Man,"" a mocking nickname Trump has given the nuclear-armed nation's leader, Kim Jong Un.",,http://www.pbs.org/newshour/rundown/rex-tillerson-says-continue-diplomacy-north-korea-first-bomb-drops/,terrorism
152,http://feeds.feedburner.com/NewshourWorld,"Iraqi, Kurdish forces in standoff, weeks after Kurdish vote for independence","Iraqi army and Kurdish troops are in a standoff in Kirkuk, a city located in the Kurdistan region, which voted for independence from Iraq last month. Kirkuk holds 10 percent of Iraq’s oil reserves. Washington Post reporter Loveday Morris, who is covering the standoff, joins Hari Sreenivasan via Skype from Baghdad.",,http://www.pbs.org/newshour/bb/iraqi-kurdish-forces-standoff-weeks-kurdish-vote-independence/,others
153,http://feeds.feedburner.com/NewshourWorld,South Sudan civil war causes Africa’s worst refugee crisis,"South Sudan’s four-year civil war has left half of the nation’s population, 6 million people, in need of humanitarian aid and caused one of the world’s worst refugee crises. With support from the U.S. Holocaust Memorial Museum’s Center for the Prevention of Genocide, NewsHour Weekend Special Correspondent Simona Foltyn and journalist Jason Patinkin traveled to Uganda to meet people desperate for asylum.",,http://www.pbs.org/newshour/bb/south-sudan-civil-war-causes-africas-worst-refugee-crisis/,natural_disaster
154,http://feeds.feedburner.com/NewshourWorld,Hundreds dead after massive truck bomb strikes Mogadishu,At least 231 people were killed and hundreds more wounded after a massive truck bomb on Saturday struck Somalia's capital city of Mogadishu.,,http://www.pbs.org/newshour/rundown/hundreds-dead-massive-truck-bomb-strikes-mogadishu/,others
155,http://feeds.feedburner.com/NewshourWorld,Column: Why reporting from South Sudan is so difficult — and critically needed,"The war has had a devastating impact on South Sudanese communities, but much of it has remained out of the limelight of international media.",,http://www.pbs.org/newshour/updates/reporters-notebook-reporting-south-sudan-difficult-critically-needed/,terrorism
156,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Haji Malang: The Sufi shrine caught up in a religious row in Mumbai,Both Hindus and Muslims visit the Haji Malang shrine in Mumbai - but a controversy has shaken some devotees.,2024-01-28 23:14:37,https://www.bbc.co.uk/news/world-asia-india-68090708?at_medium=RSS&at_campaign=KARANGA,others
157,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,India vs England: KL Rahul and Ravindra Jadeja to miss second Test,India all-rounder Ravindra Jadeja and batter KL Rahul have been ruled out of the second Test against England.,2024-01-29 11:44:58,https://www.bbc.co.uk/sport/cricket/68127753?at_medium=RSS&at_campaign=KARANGA,others
158,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Why is Canada so vulnerable to foreign meddling?,A public inquiry launching on Monday could be a reckoning in the country on national security matters.,2024-01-28 21:56:19,https://www.bbc.co.uk/news/world-us-canada-68038175?at_medium=RSS&at_campaign=KARANGA,terrorism
159,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,UK MPs to meet security minister over safety of Sikhs,"A cross-party group of MPs is to meet with the security minister on Tuesday, an MP says.",2024-01-28 14:57:49,https://www.bbc.co.uk/news/uk-england-birmingham-68121754?at_medium=RSS&at_campaign=KARANGA,terrorism
160,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Moti Mahal: India curry houses battle over butter chicken,Butter chicken - a curry popular around the world - is now in the middle of a court battle in India.,2024-01-28 01:17:04,https://www.bbc.co.uk/news/world-asia-india-68053470?at_medium=RSS&at_campaign=KARANGA,others
161,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Tamil Nadu: Chennai’s 'last Jew' fights for place in India’s history,Davvid Levi has been documenting the history of his family and that of other Jews in India's Chennai city.,2024-01-27 03:25:03,https://www.bbc.co.uk/news/world-asia-india-67799316?at_medium=RSS&at_campaign=KARANGA,others
162,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,India calls Pakistan's claim of targeted killings 'false',Islamabad on Thursday accused India of killing two of its citizens on its soil in 2023.,2024-01-26 07:04:26,https://www.bbc.co.uk/news/world-asia-india-68091822?at_medium=RSS&at_campaign=KARANGA,others
163,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,"Bopanna, 43, becomes oldest tennis world number one",Rohan Bopanna becomes the oldest tennis world number one aged 43 after he and Matthew Ebden reach the Australian Open doubles semi-finals.,2024-01-24 07:45:59,https://www.bbc.co.uk/sport/tennis/68078338?at_medium=RSS&at_campaign=KARANGA,others
164,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Watch: Crowds at India's new Ram temple in Ayodhya day after opening,The grand temple dedicated to the Hindu God Ram was inaugurated by Prime Minister Narendra Modi on Monday.,2024-01-23 09:47:15,https://www.bbc.co.uk/news/world-asia-india-68066261?at_medium=RSS&at_campaign=KARANGA,natural_disaster
165,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Ayodhya Ram Mandir: India PM Modi inaugurates Hindu temple on razed Babri mosque site,"The rituals were led by PM Narendra Modi, while opposition leaders and some Hindu seers stayed away.",2024-01-22 16:00:06,https://www.bbc.co.uk/news/world-asia-india-68003095?at_medium=RSS&at_campaign=KARANGA,protest
166,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Watch: Indian PM Modi inaugurates temple in Ayodhya,The opening of the grand temple comes ahead of India's general elections.,2024-01-22 08:06:54,https://www.bbc.co.uk/news/world-asia-india-68053468?at_medium=RSS&at_campaign=KARANGA,others
167,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,India v England: 'Hyderabad Heist shows England are unmissable',"The astonishing victory over India in Hyderabad shows why you cannot take your eyes off the England Test team, says Stephan Shemilt.",2024-01-28 19:18:36,https://www.bbc.co.uk/sport/cricket/68123032?at_medium=RSS&at_campaign=KARANGA,others
168,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Rohan Bopanna: 'Age is just a number',"India's Rohan Bopanna, 43, becomes the oldest men's doubles Grand Slam champion with victory at the Australian Open.",2024-01-27 15:42:34,https://www.bbc.co.uk/sport/tennis/68117965?at_medium=RSS&at_campaign=KARANGA,others
169,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Women take the lead in Republic Day parade,"Every year, the country celebrates the day its constitution came into effect with a grand spectacle.",2024-01-26 09:05:05,https://www.bbc.co.uk/news/world-asia-india-68091821?at_medium=RSS&at_campaign=KARANGA,others
170,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Umar Khalid: Indian activist languishes in jail without bail or trial,"Umar Khalid, who was arrested three years ago for alleged involvement in riots, is still waiting for a trial.",2024-01-23 00:32:22,https://www.bbc.co.uk/news/world-asia-india-67980484?at_medium=RSS&at_campaign=KARANGA,others
171,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Adani Ports: The Tamil Nadu villagers taking on a billionaire's port plan,Locals in 100 villages of Tamil Nadu state are fighting the expansion of a port owned by Gautam Adani.,2024-01-24 02:39:32,https://www.bbc.co.uk/news/world-asia-india-67942639?at_medium=RSS&at_campaign=KARANGA,natural_disaster
172,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,"India v England: Relaxed, fit tourists look for series win for the ages","England's record in India is better than most, but merely staying competitive will be a fine achievement, writes Stephan Shemilt.",2024-01-24 14:52:25,https://www.bbc.co.uk/sport/cricket/68069988?at_medium=RSS&at_campaign=KARANGA,others
173,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Ayodhya: Temple to open at India’s religious fault-line,The new temple in Ayodhya has stirred up memories for the community caught up in 1992's violence.,2024-01-21 01:50:07,https://www.bbc.co.uk/news/world-asia-india-68030712?at_medium=RSS&at_campaign=KARANGA,riot
174,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Kashmir's rare snowless winter sets off alarm bells,Experts say that the absence of snowfall this winter will lead to water scarcity and derail the economy.,2024-01-19 03:54:53,https://www.bbc.co.uk/news/world-asia-india-68015106?at_medium=RSS&at_campaign=KARANGA,others
175,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Lakshadweep: Can India's 'alternative Maldives' handle mass tourism?,Indian PM Modi's recent visit to Lakshadweep could spark a tourist surge - but is the island chain ready?,2024-01-18 04:08:29,https://www.bbc.co.uk/news/world-asia-india-67911165?at_medium=RSS&at_campaign=KARANGA,riot
176,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Gujarat boat capsize victims 'not given life jackets',Parents of students who died after a boat capsized in India's Gujarat state allege negligence by authorities.,2024-01-19 05:08:57,https://www.bbc.co.uk/news/world-asia-india-68027147?at_medium=RSS&at_campaign=KARANGA,natural_disaster
177,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,What Rahul Gandhi's march means for India election,"The Congress leader's cross-country march began with hope, but analysts doubt its electoral impact.",2024-01-15 08:38:23,https://www.bbc.co.uk/news/world-asia-india-67911170?at_medium=RSS&at_campaign=KARANGA,protest
178,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Agatha Christie: The Indian hotel murder that inspired the queen of crime,"The sensational case, which made global headlines, is said to have influenced Christie's first book.",2024-01-13 22:26:16,https://www.bbc.co.uk/news/world-asia-india-67943375?at_medium=RSS&at_campaign=KARANGA,others
179,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Bengaluru: Why English is dividing people in India's Silicon Valley,Kannada-language protesters recently hit the headlines for tearing down English billboards in Bengaluru.,2024-01-12 00:20:40,https://www.bbc.co.uk/news/world-asia-india-67889621?at_medium=RSS&at_campaign=KARANGA,others
